gene,p_value,fdr,mean_Normal,mean_0–3 days,mean_4–7 days,mean_>7 days,max_abs_log2fc_vs_normal
VRK3,0.15273073876001408,0.48102689946190985,5.558419992213608,5.63586979966984,5.371478767240622,5.587866049599243,0.18694122497298604
L3MBTL4-AS1,0.1528048740879975,0.48114726098573807,4.4399362467160985,4.437233338967877,4.464756571146347,4.803244789260667,0.36330854254456835
GBE1,0.15294970916932835,0.4815305854367498,8.76339997264833,9.051863058523713,9.209891430560795,9.138070264332864,0.44649145791246525
CEACAM1,0.15308046528513625,0.48186192725908206,4.648806889910783,5.535572648729072,5.335242728262776,5.565274252338585,0.9164673624278024
MAP3K13,0.1531011802649731,0.48186192725908206,5.049097489805295,4.719529883761191,4.267103962355365,4.610413046504358,0.7819935274499299
PBLD,0.1531565056365603,0.48196329502052965,3.92217520605536,3.7844212984343137,4.011410266391025,4.030867925799035,0.13775390762104633
NABP2,0.1531979335698608,0.48196633365058056,5.916191528359381,7.011041002117484,6.367910748406742,6.721478202390279,1.094849473758103
C6orf226,0.15322682556773062,0.48196633365058056,6.824522728129153,6.658408274008997,6.494394327988935,6.726970427294202,0.33012840014021805
SLC35F6,0.15321777413845197,0.48196633365058056,6.517410646542295,6.771838989555387,6.442531591536215,6.7266904003148715,0.2544283430130916
STBD1,0.15329919678074352,0.48212123313998206,3.5323077134666376,3.4558858665077117,3.351951312777301,3.4740340752653194,0.18035640068933656
BNC2,0.1533358303187515,0.4821637089721465,5.697706597607802,5.318038420362721,5.65234292682377,6.1516253818047355,0.4539187841969339
FADS2,0.15342909450875586,0.4823038723021866,6.840260858756179,5.966277920413101,6.011147166772481,5.9426926563062805,0.8975682024498983
ACKR1,0.15344980741463946,0.4823038723021866,8.864372070277888,8.919534849658007,8.236321198847955,8.328075800314453,0.6280508714299327
MST1R,0.1534234397733298,0.4823038723021866,6.997612545786432,7.462645456531589,6.81121801164161,6.7819846394143335,0.4650329107451565
LOC101927651,0.15355740366163606,0.482569302311997,4.520518342518824,4.774965274226639,4.591001775408721,4.835691012443057,0.315172669924233
CPNE5,0.1536336293196919,0.4827360819980312,4.915592987504105,5.292952054117008,4.930721702656416,5.452327876325351,0.536734888821246
LOC100130278,0.15366816562671118,0.48277183800266343,3.843181209872069,3.8418718679944255,3.5104547577663365,3.9374183059491035,0.3327264521057325
LOC101926963,0.1537075190177919,0.48280629076965587,4.492241190008619,5.320652662085091,5.117528658434458,5.517327578742653,1.0250863887340333
ENTPD6,0.1537254488741834,0.48280629076965587,4.196655862986738,4.633632779790372,4.280381380281708,4.482788237368791,0.4369769168036344
COL9A3,0.153756449843788,0.4828309182622823,5.799132055118527,5.731380497688948,5.404621644300154,5.423844234748863,0.39451041081837257
CCDC77,0.15398282166486352,0.4834689557332944,4.956303376946291,4.714099629716842,5.266288538663148,4.80098265004336,0.30998516171685697
ATG4B,0.15417121516456078,0.48392512265988624,8.171535301649484,8.454920904370438,7.9503034966011965,8.289620201214781,0.28338560272095314
PAX3,0.15417453303467787,0.48392512265988624,4.357929077888038,4.153243091602806,4.143869497387432,4.123294316614854,0.23463476127318383
FAM83F,0.15421573855939222,0.4839815922755094,6.524673270278611,7.555551138862584,6.653641631047573,6.868303012141005,1.030877868583973
GSTM2,0.15454526054676643,0.4840709609369634,8.397265183191728,8.25916187199717,7.482542010278698,7.914693803920913,0.9147231729130292
TRIM28,0.15442137763771954,0.4840709609369634,9.3041392667592,10.160416559313296,9.70721799137741,9.855819282662084,0.8562772925540951
ALDH16A1,0.15460096949440613,0.4840709609369634,6.759743197787767,7.4631639144678,7.165639591079622,7.4208352525857935,0.703420716680033
TMEM39B,0.154470120914758,0.4840709609369634,6.480747400247254,6.921400069294645,6.608425612666385,7.183955676754259,0.7032082765070049
ANXA11,0.1544150916336695,0.4840709609369634,7.653682328814416,7.5626877051610295,7.056776544413117,7.309082278890642,0.5969057844012982
PDCD6,0.1546282155618773,0.4840709609369634,8.011401734214841,7.670345270168934,7.428112167154215,7.525637771671832,0.5832895670606257
KLLN,0.1542915248426854,0.4840709609369634,4.421757812046066,4.902958257881846,4.673431303217374,4.931475881199153,0.5097180691530863
APEH,0.15466215803919384,0.4840709609369634,6.303843768397201,6.774800157564667,6.3653830543523355,6.437986836066997,0.4709563891674664
FAM174B,0.1545811268079926,0.4840709609369634,5.295337971256869,5.271246301055338,4.829985405129958,5.279676858488979,0.4653525661269109
HAGLR,0.15432683932896107,0.4840709609369634,3.969179022133298,4.16288046681981,4.092914842265941,4.3910581693585575,0.42187914722525965
HMGB2,0.15464505477549237,0.4840709609369634,6.954990490093523,7.221370720317332,7.355931475126504,7.206300885756458,0.4009409850329817
CSPP1,0.15448419574945021,0.4840709609369634,4.780721723574298,5.008347612088097,5.159097938091024,5.043762377052157,0.37837621451672554
EFR3A,0.15437631228268003,0.4840709609369634,9.269930557787903,8.893649338070302,9.003931373164397,9.0601867216596,0.3762812197176011
LRRC61,0.15456291924559534,0.4840709609369634,6.3689638669200335,6.590192991060687,6.023181898451061,6.4591366221881374,0.34578196846897225
RAPSN,0.15460696280967223,0.4840709609369634,3.439781752585322,3.7228797838842085,3.5738611777546283,3.658024910547264,0.28309803129888644
LRTM2,0.15459429498526933,0.4840709609369634,5.2722733962257236,5.514320823988104,5.0121037249146445,5.487031960457402,0.26016967131107904
ZNF575,0.1545746383631731,0.4840709609369634,5.9571709996664834,5.857878697767354,5.745767044968981,5.818516746217995,0.21140395469750217
ZNF883,0.15465909959416707,0.4840709609369634,3.239278390345755,3.076416482265898,3.192587855561797,3.346039465374702,0.162861908079857
PRDM8,0.15470034826530274,0.4841178115633491,4.3695870643895995,4.622142502869224,4.355926280291977,4.574914596176572,0.25255543847962425
RAPGEF2,0.15489285376718437,0.48413147006612045,6.610515733122124,5.76233557928478,5.607007930936425,5.678210074393067,1.0035078021856991
INA,0.15482551892046306,0.48413147006612045,5.215393065110033,5.352504958090911,6.088992708806959,6.0189532546409525,0.8735996436969264
NMUR1,0.15479831956372034,0.48413147006612045,4.321243864907515,5.025068657864048,4.421929173605128,4.836393952694876,0.7038247929565324
WBP11,0.15480758273857317,0.48413147006612045,7.070210826915312,7.728194926172709,7.579819110139714,7.398894281939888,0.6579840992573978
DNAAF3,0.1547823257352337,0.48413147006612045,4.852830908332263,5.491759275497973,4.854419893046915,4.942220751189848,0.6389283671657102
RDM1,0.15491371051472994,0.48413147006612045,4.023912290516978,3.5600323913298806,3.88274997815476,3.512129352346413,0.5117829381705645
TYSND1,0.15475281755954748,0.48413147006612045,6.108161919533607,5.720114034893091,5.684631572334283,5.6648528630837705,0.443309056449837
OXNAD1,0.15490879567695584,0.48413147006612045,6.377027261335212,6.751513804575583,6.820104714567904,6.581755177560034,0.443077453232692
TRIM52,0.15486627347700552,0.48413147006612045,5.519796251274481,5.08307832855263,5.3332461939224585,5.135582378320579,0.4367179227218507
UGP2,0.15494276090549944,0.4841496821579515,8.156086030097798,7.720488696291426,8.127809237423081,7.9141711607632885,0.43559733380637233
LOC286272,0.1550164698506313,0.48423484618608953,5.6813272396461185,4.943601702634889,4.798631833767312,5.027602967118414,0.8826954058788061
DDRGK1,0.15499971691046788,0.48423484618608953,8.366466617651318,8.67944129985397,8.388726478201804,8.540468616925894,0.31297468220265223
TRIM26,0.15509736631964569,0.4843921634789274,7.821507594856631,7.970186195589748,7.429606048272489,7.8340685747708365,0.3919015465841422
MCTS1,0.15511330023912698,0.4843921634789274,6.884933876055638,6.628283318744972,6.53109495296856,6.510261007701158,0.3746728683544802
CENPB,0.15517440041235536,0.48451039385903616,7.172213413901887,7.744668179013542,6.735137542936627,7.353043155755809,0.5724547651116545
PSME4,0.15524784922589469,0.4846671399612837,7.500912935821877,7.097817958172833,7.087393804098247,7.151409792866329,0.4135191317236302
TMEM86A,0.15530558811190434,0.4847022306821829,6.739119432877099,6.322833593499484,6.234505622148852,6.710801587019748,0.5046138107282472
SETD6,0.1552984852106945,0.4847022306821829,7.074419655305239,6.93879263342204,6.845029272500203,6.611529224726179,0.4628904305790602
RPL9,0.1553489304592582,0.48476493073112037,13.459399725660534,13.242080209986296,13.221076007140502,13.222850995491115,0.2383237185200322
B3GNT2,0.15539189076949195,0.48482549447587225,5.759219621694357,6.250823199500451,7.5187034957873875,6.1949187440888664,1.7594838740930303
STRN4,0.15546366878134255,0.48482549447587225,6.3576556026845354,7.1064557068768535,6.270517418525269,7.180141945388513,0.8224863427039777
MIER1,0.15542053196012529,0.48482549447587225,4.243015676296679,4.581203033806465,4.843154095668161,4.499478810611492,0.6001384193714818
CPSF3L,0.15548461512210676,0.48482549447587225,6.524256363292571,6.846204366565626,6.510248837131594,6.587487699734858,0.3219480032730546
SRRD,0.15546236987572856,0.48482549447587225,6.9736051588625365,7.164377451828433,6.69304739212946,6.980150831603875,0.2805577667330761
FYB,0.15553534024625398,0.48484166564965575,4.697698902676522,5.810789351118963,6.08663488594848,6.263953964839189,1.566255062162667
ATP5S,0.15558282536436094,0.48484166564965575,6.1424556373346055,5.845883609641579,5.362041954346696,5.723321187789491,0.7804136829879091
MAPK12,0.1555700666681177,0.48484166564965575,5.090195484067819,5.413120739701434,5.364060062564367,5.480287262967313,0.3900917788994942
MRPL27,0.15556326296749884,0.48484166564965575,9.32901230417309,9.690568215388913,9.546835253120525,9.299868685426661,0.361555911215822
SAMD4B,0.15569784718345311,0.48512759200128985,6.98132995373911,7.386677071395712,6.756525114159129,7.259878937502297,0.4053471176566026
GALNT3,0.1557223570694872,0.48513145549681247,5.7768250159656915,5.832348859994018,6.297071855735822,5.741160413361789,0.5202468397701301
RANBP10,0.15579745872973547,0.48529290596108243,5.855919342675459,5.8288216846221585,5.531759197164181,5.8318742603839295,0.3241601455112777
MPND,0.15582990304188682,0.4853058499770061,6.789356834225978,6.937189164940342,6.453266384075273,6.816414567598947,0.3360904501507047
C8orf34,0.1558481708363419,0.4853058499770061,3.2782988648290385,3.1471160652477557,2.9884367956400233,3.137285414177992,0.28986206918901525
CDC42EP1,0.15587733277878993,0.4853241687234487,6.850161661486474,7.613887191909733,6.671249149340885,7.504844731864061,0.7637255304232582
ERO1B,0.155912063807902,0.48535981876469186,4.427472423388055,4.079562843006168,4.244652421832744,4.216636512450511,0.347909580381887
SLC7A4,0.15603154647457335,0.48558815011856166,4.525273584393722,4.2500282219890195,4.263925377405009,4.146311421630291,0.37896216276343075
RRAD,0.1560319943229204,0.48558815011856166,4.54629044359047,4.628168723176312,4.578748224004648,4.909932918559267,0.3636424749687972
ELP4,0.15610580254885845,0.485740968295345,6.512014976768126,6.732501920826965,7.179012721991463,6.784365240592052,0.6669977452233375
SCP2,0.1561276970715228,0.485740968295345,9.953165683146324,9.401017150849379,9.912963442719999,9.66018372556168,0.552148532296945
PTPRN,0.1561987507663604,0.48588951894614757,4.55720163250995,4.682842018408502,4.327395824883674,5.179763096149115,0.6225614636391645
CEP97,0.15625970982832965,0.4860066284500994,4.198001588847604,3.7448419704942975,3.7323733269672377,3.869148754713219,0.46562826188036643
SPRYD3,0.15636523102856087,0.48612545161035575,7.326583790685791,7.872523210788185,7.215352060543505,7.692315010766613,0.5459394201023944
CNIH4,0.15632661665447192,0.48612545161035575,6.806390639188689,6.444629551616252,6.307349310492268,6.367013685165975,0.49904132869642126
STX5,0.15639118399609822,0.48612545161035575,6.646417680088881,6.817039431524441,6.323885653327401,6.6856902029473035,0.32253202676147996
OXLD1,0.15637591820689214,0.48612545161035575,7.273459664337309,7.479911068910731,7.1248072064349275,7.411190564115987,0.20645140457342226
SARS2,0.15648338241258056,0.48619456878352896,6.021417431009969,6.80060311486368,6.152304551067282,6.3734646331590845,0.7791856838537115
PDXDC1,0.1564435363496927,0.48619456878352896,4.693993675571916,4.332138310406417,4.001321296775544,4.231506128164999,0.692672378796372
EBF2,0.1564646201188579,0.48619456878352896,3.9463631015354004,3.9989149235669292,3.901921720426857,4.31521109647133,0.3688479949359298
FBXO25,0.1565247815964873,0.48625072965632055,8.325581451730901,8.247485946627993,7.903611271741911,8.07689828912803,0.4219701799889899
INHBB,0.1566174970990628,0.48646626631723205,7.511384063292943,6.953869277497518,6.592006422106887,6.738167155201746,0.9193776411860561
MICALCL,0.1566679977123808,0.4865506355292291,5.697846722705964,5.116298175172542,4.980749599358507,5.007145596663647,0.7170971233474566
GSTT1,0.15677366726302677,0.48656862464112977,6.142325864058772,5.943222787396851,5.436772356543024,5.828929035542436,0.7055535075157477
CDC73,0.1567545575687997,0.48656862464112977,6.637008672922604,6.212726473097721,6.781405562328241,6.464755220476513,0.4242821998248827
CAD,0.15679048447520672,0.48656862464112977,5.764494635768039,6.1578100848242086,5.774803043495077,6.101514066834281,0.39331544905616944
TLX1NB,0.15676542404151736,0.48656862464112977,5.9271842043904615,6.117075600429662,5.563427689950996,5.986204148890196,0.36375651443946566
PRADC1,0.15672032345483458,0.48656862464112977,7.445928370555257,7.475836299999412,7.175767322568777,7.245542224971881,0.27016104798648044
LOC100506813,0.1569599764711118,0.4869496412901397,5.158434098404199,4.996058665277173,4.58582883076867,4.97639046595638,0.5726052676355291
H2AFV,0.1569508201407511,0.4869496412901397,8.391154570380449,8.307403091559364,8.557900512863013,8.390363768706202,0.1667459424825637
KRT9,0.15719559993464735,0.48735804656758447,5.925187227177293,6.103891492676671,7.584636643943296,7.316344655136166,1.6594494167660025
CASK,0.15726321114706543,0.48735804656758447,5.63612150648358,5.573347833378802,6.37357336775337,5.897600968302361,0.7374518612697907
SRSF3,0.15727863283320742,0.48735804656758447,7.700210647978998,7.317731537009919,7.484746624214092,7.104138032101187,0.5960726158778105
CXorf57,0.15720947011604475,0.48735804656758447,4.273557793273207,3.91777818497271,4.054702565114748,3.742045020672857,0.5315127726003506
NPNT,0.15715623925508412,0.48735804656758447,5.246912914094785,4.905471369114982,5.238948912487541,5.159154528491359,0.34144154497980317
EPC1,0.15726374017416012,0.48735804656758447,6.599095863946228,6.442069772032483,6.293098969769136,6.464288033753101,0.30599689417709186
SLC2A8,0.1572751783109819,0.48735804656758447,5.716033370713091,5.954245090681002,5.635097472126742,5.832488967280188,0.2382117199679108
SLC25A46,0.15718367456232119,0.48735804656758447,8.32006999882669,8.082134906286536,8.541408050970817,8.265716373080913,0.23793509254015532
LGALS9,0.15739878451098122,0.48764572671611395,6.922285304166828,7.792839088047941,7.216443464242293,7.897091256481766,0.9748059523149379
HLA-F-AS1,0.15741825310818527,0.48764572671611395,5.131123584271766,4.7388313610527355,4.975176491827795,4.766471934608446,0.39229222321903023
CCDC50,0.15745738949929433,0.4876944965504811,6.6733140849787835,5.864250199045326,5.8338761111955035,6.314436773974708,0.83943797378328
WNT5A,0.15749307358858441,0.4877325606320273,6.600023027373346,6.45722807012293,7.6667117926732615,8.36378475189789,1.763761724524545
SLC19A3,0.15760990647536546,0.48791048167986867,4.768472100100418,4.0262596918091536,4.423995859020956,4.398003535723591,0.7422124082912642
ZFYVE27,0.1576207355196621,0.48791048167986867,6.901666595875817,7.447955302432746,7.191651674145568,7.465757727468881,0.5640911315930639
ASPA,0.1576168002673269,0.48791048167986867,5.985989397666075,5.432970236771761,5.745138247958046,5.450236374552378,0.5530191608943138
